ID | NAME | IATA(3) | ICAO(4) | CALLSIGN | ID_COUNTRY_OF_ORIGIN
2168,Elipiu',,IEP,ELIPIU,110
2169,Elisra Airlines,,RSA,ESRA,211
2170,Elite Air,,EAI,ELAIR,223
2171,Elite Jets,,EJD,ELITE DUBAI,234
2172,Elitellina,,FGS,ELITELLINA,110
2173,Elliott Aviation,,ELT,ELLIOT,
2174,Elmagal Aviation Services,,MGG,ELMAGAL,211
2175,Elrom Aviation and Investments,,ELR,,109
2176,Embassy Airlines,,EAM,EMBASSY AIR,
2177,Embassy Freight Company,,EFT,EMBASSY FREIGHT,
2178,Empresa Brasileira De Aeronautica,,EMB,EMBRAER,32
2179,Embry-Riddle Aeronautical University,,XSL,SATSLAB,
2180,Emerald Airways,,JEM,GEMSTONE,
2181,Emery Worldwide Airlines,,EWW,EMERY,
2182,Emetebe,,EMT,EMETEBE,65
2183,Emirates,EK,UAE,EMIRATES,234
2184,Emoyeni Air Charter,,SBC,SABIAN AIR,206
2185,Empire Air Service,,EMP,EMPIRE,
2186,Empire Airlines,EM,CFS,EMPIRE AIR,
2187,Empire Aviation Services,,MPR,,
2188,Empire Test Pilots' School,,ETP,TESTER,
2189,Empresa (Aero Uruguay),,AUO, S.A.,
2190,Empresa Aero-Servicios Parrague,,PRG,ASPAR,45
2191,Empresa Aerocaribbean,,CR,AEROCARIBBEA,57
2192,Empresa Aviacion Interamericana,,VNA,EBBA,238
2193,Empresa Ecuatoriana De Aviacion,EU,EEA,ECUATORIANA,65
2194,Empresa Nacional De Servicios Aereos,,CNI,SERAER,57
2195,Empresa Venezolana,,VNE,VENEZOLANA,
2196,Empresa de Aviacion Aerogaviota,,GTV,GAVIOTA,57
2197,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,,XLT,INFRAERO,32
2198,Endecots,,ENC,ENDECOTS,65
2199,Enimex,,ENI,ENIMEX,70
2200,Enkor JSC,G8,ENK,ENKOR,
2201,Enrique Gleisner Vivanco,,EGV,GLEISNER,45
2202,Ensenada Vuelos Especiales,,ESE,ENSENADA ESPECIAL,144
2203,Entergy Services,,ENS,ENTERGY SHUTTLE,
2204,Enterprise World Airways,,EWS,WORLD ENTERPRISE,
2205,Eos Airlines,E0,ESS,EW DAW,
2206,Equaflight Service,,EKA,EQUAFLIGHT,
2207,Equatair Air Services (Zambia),,EQZ,ZAMBIA CARGO,248
2208,Equatorial Airlines,,EQT,,68
2209,Era Helicopters,,ERH,ERAH,
2210,Eram Air,,IRY,ERAM AIR,
2211,Erfoto,,ERF,ERFOTO,178
2212,Erie Airways,,ERE,AIR ERIE,
2213,Eritrean Airlines,B8,ERT,ERITREA,69
2214,Escuela De Pilotos Are Aviacion,,CTV,ARE AVIACIO,209
2215,Espace Aviation Services,,EPC,ESPACE,
2216,Esso Resources Canada,,ERC,ESSO,40
2217,Estafeta Carga Aerea,E7,ESF,,144
2218,Estonian Air,OV,ELL,ESTONIA,70
2219,Estrellas Del Aire,,ETA,ESTRELLAS,144
2220,Ethiopian Airlines,ET,ETH,ETHIOPIA,71
2221,Eti 2000,,MJM,ELCO ETI,110
2222,Etihad Airways,EY,ETD,ETIHAD,234
2223,Etram Air Wing,,ETM,ETRAM,7
2224,Euraviation,,EV,EURAVIATIO,110
2225,Euro Continental AIE,,EC,EURO CONTINENTAL,209
2226,Euro Exec Express,RZ,,,215
2227,Euro Sun,,ES,EURO SU,228
2228,Euro-Asia Air,,EAK,EAKAZ,115
2229,Euro-Asia Air International,,KZE,KAZEUR,115
2230,EuroAtlantic Airways,,MMZ,EUROATLANTIC,178
2231,EuroJet Aviation,,GOJ,GOJET,
2232,Euroair,,EUP,EUROSTAR,86
2233,Euroamerican Air,,EUU,EUROAMERICA,238
2234,Euroceltic Airways,,ECY,ECHELO,
2235,Eurocontrol,,EUC,,22
2236,Eurocopter,,ECF,EUROCOPTER,76
2237,Eurocypria Airlines,UI,ECA,EUROCYPRIA,59
2238,Eurofly,,EEZ,E-FLY,110
2239,Eurofly Service,GJ,EEU,EUROFLY,110
2240,Euroguineana de Aviacion,,EUG,EUROGUINEA,68
2241,Eurojet Italia,,ERJ,JET ITALIA,110
2242,Eurojet Limited,,JL,JET LINE,138
2243,Eurojet Romania,,RDP,JET-ARROW,182
2244,Eurojet Servis,,EJS,EEJAY SERVICE,60
2245,Eurolot,K2,ELO,EUROLOT,177
2246,Euromanx Airways,3W,EMX,EUROMANX,15
2247,Europe Air Lines,,GED,LANGUEDOC,76
2248,Europe Airpost,,FPO,FRENCH POST,76
2249,European 2000 Airlines,,EUT,FIESTA,138
2250,European Aeronautical Group UK,,EAG,,
2251,European Air Express,EA,EAL,STAR WING,83
2252,European Air Transport,QY,BCS,EUROTRANS,22
2253,European Aviation Air Charter,E7,EAF,EUROCHARTER,
2254,European Business Jets,,EBJ,,
2255,European Coastal Airlines,,ECB,COASTAL CLIPPER,56
2256,European Executive,,ETV,EURO EXEC,
2257,European Executive Express,,EXC,ECHO EXPRESS,215
2258,Eurosense,,EBG,EUROSENSE,35
2259,Euroskylink,,ESX,CATFISH,
2260,Eurowings,EW,EWG,EUROWINGS,83
2261,Evergreen International Airlines,EZ,EIA,EVERGREE,
2262,Everts Air Alaska/Everts Air Cargo,,VTS,EVERTS,
2263,Examiner Training Agency,,EM,AGENCY,
2264,Excel Airways,J,XLA,EXPO,
2265,Excel Charter,,XEL,HELI EXCEL,
2266,Excellent Air,,GZA,EXCELLENT AIR,83
2267,Execair Aviation,MB,EXA,CANADIAN EXECAIRE,40
2268,Execujet Charter,,VC,AVCO,216
2269,Execujet Middle East,,EJO,MIDJET,234
2270,Execujet Scandinavia,,VMP,VAMPIRE,61
2271,Executive Aerospace,,EAS,AEROSPACE,206
2272,Executive Air,,LFL,LIFE FLIGHT,249
2273,Executive Air Charter,,EAC,EXECAIR,
2274,Executive Air Fleet,,XAF,,
2275,Executive Aircraft Charter and Charter Services,,ECS,ECHO,107
2276,Executive Aircraft Services,,XAH,,
2277,Executive Airlines,OW,EXK,EXECUTIVE EAGLE,
2278,Executive Airlines,,EXU,SACAIR,209
2279,Executive Aviation Services,,JTR,JESTER,
2280,Executive Flight,,EXE,EXEC,
2281,Executive Flight Operations Ontario Government,,TRI,TRILLIUM,40
2282,Executive Jet Charter,,EXJ,,
2283,Executive Jet Management,,EJM,JET SPEED,
2284,Executive Turbine Aviation,,TEA,TRAVELMAX,206
2285,Eximflight,,EXF,EXIMFLIGHT,144
2286,Exin,,EX,EXI,177
2287,Expertos En Carga,,EXR,EXPERTOS ENCARGA,144
2288,Expo Aviation,8D,EXV,EXPOAVIA,210
2289,Express Air,,FXA,EFFEX,
2290,Express International Cargo,,EIC,EXCARGO,
2291,Express Line Aircompany,,XPL,EXPRESSLINE,
2292,Express Net Airlines,,XNA,EXPRESSNET,
2293,Express One International,EO,LH,LONGHOR,
2294,Express Tours,,XTO,EXPRESS TOURS,40
2295,ExpressJet,XE,BTA,JET LINK,
2296,Exxavia Limited,,JTM,SKYMA,107
2297,easyJet,U2,EZY,EASY,
2298,NetJets,,EJA,,
2299,F.S. Air Service,,EYE,SOCKEYE,
2300,FAI Airservice,,IFA,RED ANGLE,83
2301,FINFO Flight Inspection Aircraft,,FLC,FLIGHT CHECK,
2302,FLM Aviation Mohrdieck,,FKI,KIEL AIR,83
2303,FLTPLAN,,DCM,DOT COM,
2304,FLowair Aviation,,FLW,QUICKFLOW,76
2305,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,,FMG,HUSKY,83
2306,FR Aviation,,FRA,RUSHTO,
2307,FSB Flugservice & Development,,FSB,SEABIRD,83
2308,FSH Luftfahrtunternehmen,,LEJ,LEIPZIG FAIR,83
2309,Fab Air,,FBA,FAB AIR,121
2310,Facts Air,,FCS,MEXFACTS,144
2311,Fair Aviation,,FAV,FAIRAVIA,206
2312,Fair Wind Air Charter,,FWD,FAIR WIND,234
2313,Fairlines,,FLS,FAIRLINE,
2314,Fairoaks Flight Centre,,FFC,FAIROAKS,
2315,Fairways Corporation,,FWY,FAIRWAYS,
2316,Falcon Air,,FC,FALCO,215
2317,Falcon Air,,FAR,FALCAIR,203
2318,Falcon Air Express,,FAO,PANTHER,
2319,Falcon Airline,,FAU,FALCON AIRLINE,
2320,Falcon Aviation,IH,,,215
2321,Falcon Aviation Services,,FVS,FALCON AVIATIO,234
2322,Falcon Jet Centre,,FJC,FALCONJET,
2323,Falwell Aviation,,FAW,FALWELL,
2324,Far Eastern Air Transport,EF,EFA,Far Eastern,
2325,Farmingdale State University,,FDL,FARMINGDALE STATE,
2326,Farnair Hungary,,FAH,BLUE STRIP,101
2327,Farnair Netherlands,,FR,FARNED,
2328,Farnair Switzerland,,FAT,FARNER,216
2329,Farnas Aviation Services,,RAF,FARNAS,211
2330,Faroecopter,,HBL,HELIBLUE,61
2331,Faroejet,F6,RCK,ROCKROSE,73
2332,Farwest Airlines,,FRW,FARWEST,
2333,Faso Airways,F3,FSW,FASO,36
2334,Fast Helicopters,,FHL,FINDO,
2335,Fayban Air Services,,FAY,FAYBAN AIR,
2336,Fayetteville Flying Service and Scheduled Skyways System,,SKM,SKYTEM,
2337,Federal Air,,FDR,FEDAIR,206
2338,Federal Airlines,,FLL,FEDERAL AIRLINES,215
2339,Federal Armed Forces,,DC,DIPLOMATIC CLEARANCE,83
2340,Federal Armored Service,,FRM,FEDARM,
2341,Federal Aviation Administration,,HK,IGHTHAWK,
2342,Federal Express,FX,FDX,FEDEX,
2343,Feniks Airline,,FNK,AURIKA,115
2344,Feria Aviacion,,FER,FERIA,209
2345,Fika Salaama Airlines,8,HGK,SALAAMA,232
2346,Finalair Congo,4S,FNC,FINALAIR CONGO,
2347,Financial Airxpress,,FAK,FACTS,
2348,Fine Airlines,,FBF,FINE AIR,
2349,Finist'air,,FTR,FINISTAIR,76
2350,Finnair,AY,FI,FINNAIR,75
2351,Finncomm Airlines,FC,WBA,WESTBIRD,75
2352,Finnish Air Force,,FNF,FINNFORCE,75
2353,Firefly,FY,FFM,FIREFLY,135
2354,First Air,7F,FAB,,40
2355,First Air Transport,,JRF,,112
2356,First Cambodia Airlines,,FCC,FIRST CAMBODIA,38
2357,First Choice Airways,DP,FCA,JETSET,
2358,First City Air,,MBL,FIRST CITY,
2359,First Flying Squadron,,GGA,JAWJA,
2360,First Line Air,,FIR,FIRSTLINE AIR,199
2361,First Sabre,,FTS,FIRST SABRE,144
2362,Fischer Air,8F,FFR,FISCHER,60
2363,Fischer Air Polska,,FFP,FLYING FISH,177
2364,Flagship Express Services,,FSX,FLAG,
2365,Flair Airlines,,FLE,FLAIR,40
2366,Flamenco Airways,,WAF,FLAMENCO,
2367,Flamingo Air,,FMR,FLAMINGO AIR,
2368,Flamingo Air-Line,,FL,ILIAS,115
2369,Flash Airlines,,FSH,FLASH,66
2370,Fleet Requirements Air Direction Unit,,BWY,BROADWAY,
2371,Fleetair,,FLR,FLEETAIR,206
2372,Flexair,,FXY,FLEXY,
2373,Flexflight,,FXT,,61
2374,Flight Alaska,,TUD,TUNDRA,
2375,Flight Calibration Service,,FCK,AV CHECKER,83
2376,Flight Centre Victoria,,FCV,AVAIR,40
2377,Flight Corporation,,FCP,FLIGHTCORP,
2378,Flight Dispatch Services,,FDP,,177
2379,Flight Express,,FLX,FLIGHT EXPRESS,
2380,Flight Inspection Center of the General Administration of Civil Aviation in China,,CFI,CHINA JET,46
2381,Flight Inspections and Systems,,LTS,SPECAIR,
2382,Flight International,,IVJ,INVADER JACK,
2383,Flight Line,,MIT,MATCO,
2384,Flight Ops International,,FOI,,
2385,Flight Options,,OPT,OPTIONS,
2386,Flight Precision Limited,,CLB,CALIBRATOR,
2387,Flight Safety Limited,,FSL,FLIGHTSAFETY,
2388,Flight Support Sweden,,FSU,,215
2389,Flight Trac,,CCK,CABLE CHECK,
2390,Flight Training Europe,,AYR,CYGNET,209
2391,Flight West Airlines,,FWQ,,14
2392,Flight-Ops International,,KLO,KLONDIKE,40
2393,Flightcraft,,CSK,CASCADE,
2394,Flightexec,,FEX,FLIGHTEXEC,40
2395,Flightline,B5,FLT,FLIGHTLINE,
2396,Flightpass Limited,,FPS,FLIGHTPASS,
2397,Flightstar Corporation,,FSR,FLIGHTSTAR,
2398,Flightworks,,KDZ,KUDZU,
2399,Flint Aviation Services,,FAZ,FLINT AIR,
2400,Florida Air,,OJY,OHJAY,
2401,Florida Coastal Airlines,PA,FCL,FLORIDA COASTAL,
2402,Florida Department of Agriculture,,FFS,FORESTRY,
2403,Florida Jet Service,,FJS,FLORIDAJET,
2404,Florida West International Airways,RF,FWL,FLO WEST,
2405,Flugdienst Fehlhaber,,FFG,WITCHCRAFT,83
2406,Flugschule Basel,,FLU,YELLOW FLYER,216
2407,Flugschule Eichenberger,,EZB,EICHENBURGER,216
2408,Flugwerkzeuge Aviation Software,,FWZ,,15
2409,Fly Air,F2,FLM,FLY WORLD,228
2410,Fly CI Limited,,FCT,DEALER,
2411,Fly Europa Limited,,FEE,FLY EURO,
2412,Fly Excellent,,FXL,FLY EXCELLENT,215
2413,Fly International Airways,,VJ,OUVINTER,227
2414,Fly Line,,FIL,FLYLINE,209
2415,Fly Me Sweden,SH,FLY,FLYBIRD,215
2416,Fly Wex,,IAD,FLYWEX,110
2417,AirAsia X,D7,XAX,XANADU,135
2418,FlyLal,TE,LIL,LITHUANIA AIR,129
2419,FlyNordic,LF,DC,ORDIC,215
2420,Flybaboo,F7,BBO,BABOO,216
2421,Flybe,BE,BEE,JERSEY,
2422,Flycolumbia,,FCE,FLYCOLUMBIA,209
2423,Flycom,,FLO,FLYCOM,203
2424,Flygaktiebolaget Gota Vingar,,GVG,BLUECRAFT,215
2425,Flyglobespan,B4,GSM,GLOBESPA,
2426,Flygprestanda,,FPA,,215
2427,Flygtransporter I Nykoping,,ETS,EXTRANS,215
2428,Flyguppdraget Backamo,,INU,INSTRUCTOR,215
2429,Flyhy Cargo Airlines,,FYH,FLY HIGH,221
2430,Flying Carpet Company,,FCR,FLYING CARPET,124
2431,Flying Service,,FYG,FLYING GROUP,22
2432,Flying-Research Aerogeophysical Center,,FGP,FLYING CENTER,
2433,Flylink Express,,FLK,FLYLINK,209
2434,Flyteam Aviation,,FTM,FLYTEAM,
2435,Focus Air,,FKS,FOCUS,
2436,Fokker,,FOP,,
2437,Fonnafly,,OF,FONNA,
2438,Ford Motor Company,,FOB,FORDAIR,
2439,Formosa Airlines,VY,FOS,,
2440,Formula One Management,,FOR,FORMULA,
2441,Forth and Clyde Helicopter Services,,FHS,HELISCOT,
2442,Fortunair Canada,,FXC,AIR FUTURE,40
2443,Forward Air International Airlines,B,,,
2444,Foster Aviation,,FSA,FOSTER-AIR,
2445,Foster Yeoman,,JFY,YEOMA,
2446,Fotografia F3,,FTE,FOTOGRAFIA,209
2447,Four Island Air,,FIA,ISLANDAIR,10
2448,Four Star Aviation / Four Star Cargo,HK,FSC,FOUR STAR,
2449,Four Winds Aviation,,WDS,WINDS,
2450,Foxair,,FXR,WILDFOX,110
2451,France Douanes,,FDO,FRENCH CUSTOM,76
2452,Free Bird Airlines,,FHY,FREE BIRD,228
2453,Freedom Air,,FOM,FREE AIR,
2454,Freedom Air,FP,FRE,FREEDOM,
2455,Freedom Air Services,,FFF,INTER FREEDOM,
2456,Freedom Airlines,,FRL,FREEDOM AIR,
2457,Freedom Airways,,FAS,FREEDOM AIRWAYS,59
2458,Freeway Air,,FWC,FREEWAY,
2459,Freight Runners Express,,FRG,FREIGHT RUNNERS,
2460,Force Aerienne Francaise,,FAF,FRENCH AIR FORCE,76
2461,Aviation Legere De L'Armee De Terre,,FMY,FRENCH ARMY,76
2462,France Marine Nationale,,FNY,FRENCH NAVY,76
2463,Fresh Air,,FRR,FRESH AIR,
2464,Freshaer,,FAE,WILDGOOSE,
2465,Friendship Air Alaska,,FAL,FRIENDSHIP,
2466,Friendship Airlines,,FLF,FRIEND AIR,232
2467,Froggy Corporate Aviation,,FGY,,14
2468,Frontier Airlines,F9,FFT,FRONTIER FLIGHT,
2469,Frontier Commuter,,ITR,OUT BACK,
2470,Frontier Flying Service,2F,FTA,FRONTIER-AIR,
2471,Frontier Guard,,FNG,FINNGUARD,75
2472,Fujairah Aviation Centre,,FUJ,FUJAIRAH,234
2473,Fujian Airlines,,CFJ,FUJIA,46
2474,Full Express,,GAX,GRAND AIRE,
2475,Fumigacion Aerea Andaluza,,FAM,FAASA,209
2476,Fun Flying Thai Air Service,,FFY,FUN FLYING,221
2477,Fundació Rego,,ROG,REGO,209
2478,Funtshi Aviation Service,,FU,FUNTSHI,
2479,Futura Gael,,FGL,Applewood,107
2480,Futura International Airways,FH,FUA,FUTURA,209
2481,G & L Aviation,,GML,GEEANDEL,206
2482,G5 Executive,,EXH,BATMA,83
2483,GAK/Mitchell Aero,,MTA,GAK AVIATIO,
2484,GATSA,,GGS,GATSA,144
2485,GB Airlink,,GBX,ISLAND TIGER,
2486,GB Airways,GT,GBL,GEEBEE AIRWAYS,
2487,GCS Air Service,,GCS,GALIO,
2488,GEC Marconi Avionics,,FFU,FERRANTI,
2489,GECAS,,GCC,GECAS,107
2490,GENSA,,GE,GENSA-BRASIL,32
2491,GETRA,,GET,GETRA,68
2492,GFW Aviation,,GFW,,14
2493,GH Stansted Limited,,GHI,,
2494,GM Helicopters,,GMG,GEE-EM HELICOPTERS,123
2495,GP Express Airlines,,GPE,REGIONAL EXPRESS,
2496,GPM Aeroservicio,,GPR,GPM AEROSERVICIO,144
2497,GR-Avia,,GIB,GRAVIA,93
2498,GST Aero Aircompany,,BMK,MURAT,115
2499,GTA Air,,GTX,BIG-DEE,
2500,Ga-Ma Helicoptere,,GAH,GAMHELICO,76
2501,Gabon Express,,GBE,GABEX,80
2502,Gabon-Air-Transport,,GRT,,80
2503,Gacela Air Cargo,,GIG,GACELA AIR,144
2504,Gail Force Express,,GFC,GAIL FORCE,
2505,Gain Jet Aviation,,GNJ,HERCULES JET,86
2506,Galair International,,SWF,GALAIR,
2507,Galaircervis,,GLS,GALS,233
2508,Galaxy Air,7O,GAL,GALAXY,121
2509,Galaxy Airlines,,GXY,GALAX,112
2510,Galena Air Service,,GAS,GALENA AIR SERVICE,
2511,Galileo International,1G,,,
2512,Gama Aviation,,GMA,GAMA,
2513,Gambia International Airlines,GC,GNR,GAMBIA INTERNATIONAL,81
2514,Gambia New Millennium Air,,ML,EWMILL,81
2515,Gamisa Aviacion,,GMJ,GAMISA,209
2516,Gandalf Airlines,G7,GNF,Gandalf,110
2517,Gander Aviation,,GA,GANAIR,40
2518,Garden State Airlines,,GSA,GARDEN STATE,
2519,Garrison Aviation,,AHM,AIR HURO,40
2520,Garuda Indonesia,GA,GIA,INDONESIA,104
2521,Gatari Hutama Air Services,,GHS,GATARI,104
2522,Gauteng Air Cargo,,EGO,GAUTENG,206
2523,Gavina,,GV,GAVINA,209
2524,Gazpromavia,4G,GZP,GAZPROMAVIA,
2525,Geesair,,GEE,GEESAIR,40
2526,Gemini Air Cargo,GR,GCO,GEMINI,
2527,Gendall Air,,GAB,GENDALL,40
2528,Gendarmerie Belge,,GDB,BELGIAN GENERMERIE,22
2529,Gendarmie Nationale,,FG,FRANCE GENDARME,76
2530,General Aerospace,,SWK,SKYWALKER,40
2531,General Airways,,GWS,GENAIR,206
2532,General Aviation,,GNZ,GONZO,177
2533,General Aviation Flying Services,,GTH,GOTHAM,
2534,General Aviation Terminal,,XGA,,40
2535,General Motors,,GMC,GENERAL MOTORS,
2536,Genex,,GNX,,21
2537,Geographic Air Surveys,,GSL,SURVEY-CANADA,40
2538,Georgian Airways,A9,TGZ,TAMAZI,82
2539,Georgian Aviation Federation,,FGA,GEORGIA FED,82
2540,Georgian Cargo Airlines Africa,,GGF,GEORGIAN AFRICA,196
2541,Georgian National Airlines,QB,GFG,ATIONAL,82
2542,DLR,,GPL,GERMAN POLAR,83
2543,German Air Force,,GAF,GERMAN AIR FORCE,83
2544,German Army,,GAM,GERMAN ARMY,83
2545,German Navy,,GNY,GERMAN NAVY,83
2546,German Sky Airlines,,GHY,GERMAN SKY,83
2547,Germania,ST,GMI,GERMANIA,83
2548,Germanwings,4U,GWI,GERMAN WINGS,83
2549,Gerry's Dnata,,GD,,168
2550,Gesekkschaft Fur Flugzieldarstellung,,GFD,KITE,83
2551,Gestair,GP,GES,GESTAIR,209
2552,Gestar,,GTR,STAR GESTAR,45
2553,Gestion Aerea Ajecutiva,,GJT,BANJET,209
2554,Ghadames Air Transport,,GHT,,127
2555,Ghana Airways,,GHA,GHANA,84
2556,Ghana International Airlines,G0,GHB,GHANA AIRLINES,84
2557,Gibson Aviation,,TC,IGHT CHASE,
2558,Global Air Charter,,RPS,RESPONSE,
2559,Global Air Operations,,GAG,GLOBAL AIRGROUP,50
2560,Global Air Services Nigeria,,GBS,GLOBAL SERVE,
2561,Global Aircargo,,GLC,,18
2562,Global Airways,,BSP,,
2563,Global Aviation Operations,,GBB,GLOBE,206
2564,Global Aviation and Services Group,,GAK,AVIAGROUP,127
2565,Global Georgian Airways,,GGZ,GLOBAL GEORGIA,82
2566,Global Jet Austria,,GLJ,GLOBAL AUSTRIA,15
2567,Global Jet Corporation,,SM,THUNDERCLOUD,
2568,Global Jet Luxembourg,,SVW,SILVER ARROWS,130
2569,Global Sky Aircharter,,GSK,GLOBAL SKY,
2570,Global Supply Systems,,GSS,JET LIFT,
2571,Global System,,XGS,,
2572,Global Weather Dynamics,,XGW,,
2573,Global Wings,,GLW,,112
2574,Globe Jet,,GJA,,124
2575,Go Air,G8,GOW,GOAIR,103
2576,Go One Airways,GK,,,
2577,GoJet Airlines,G7,GJS,GATEWAY,
2578,Gobierno De Guinea Ecuatorial,,GGE,,68
2579,Gof-Air,,GOF,GOF-AIR,144
2580,Gofir,,GOI,SWISS HAWK,216
2581,Gol Transportes Aéreos,G3,GLO,GOL TRANSPORTE,32
2582,Gold Belt Air Transport,,GBT,GOLD BELT,40
2583,GoldAir,,GDA,AIR PARTNER,
2584,Goldeck-Flug,,GDK,GOLDECK FLUG,15
2585,Golden Air,DC,GAO,GOLDE,215
2586,Golden Airlines,,GDD,GOLDEN AIRLINES,
2587,Golden Pacific Airlines,,GPA,GOLDEN PAC,
2588,Golden Rule Airlines,,GRS,GOLDEN RULE,121
2589,Golden Star Air Cargo,,GLD,GOLDEN STAR,211
2590,Goldfields Air Services,,GOS,,14
2591,Golfe Air Quebec,,GAQ,GOLFAIR,40
2592,Goliaf Air,,GLE,GOLIAF AIR,194
2593,Gomel Airlines,,GOM,GOMEL,21
2594,Goodridge (UK) Limited,,RDR,RED STAR,
2595,Gorkha Airlines,G1,IKA,GORKHA AIRLINES,
2596,Gorlitsa Airlines,,GOR,GORLITSA,233
2597,Government Flying Service,,HKG,HONGKONG GOVERNMENT,
2598,Government of Zambia Communications Flight,,GRZ,COM FLIGHT,248
2599,Grampian Flight Centre,,HLD,GRANITE,
2600,Granada Aviacion,,GAV,GRANAVI,209
2601,Grand Aire Express,,GAE,GRAND EXPRESS,
2602,Grand Airways,,GND,GRAND VEGAS,
2603,Grand Canyon Airlines,,CVU,CANYON VIEW,
2604,Grant Aviation,GS,GU,HOOT,
2605,Grantex Aviation,,LMK,LANDMARK,
2606,Great American Airways,,GRA,GREAT AMERICA,
2607,Great Lakes Airlines,ZK,GLA,LAKES AIR,
2608,Great Lakes Airways (Uganda),,GLU,LAKES CARGO,232
2609,Great Plains Airlines,,GRP,GREAT PLAINS,
2610,Great Wall Airlines,IJ,GWL,GREAT WALL,46
2611,Great Western Air,,GWA,G-W AIR,
2612,Hellenic Air Force,,HAF,HELLENIC AIR FORCE,86
2613,Greek Navy,,HNA,HELLENIC NAVY,86
2614,Griffin Aviation,,GFF,GRIFFIN AIR,59
2615,Grixona,,GXA,GRIXONA,
2616,Grizodubova Air Company,,GZD,GRIZODUBOVA AIR,
2617,Grossmann Air Service,,HTG,GROSSMA,15
2618,Grossmann Jet Service,,GSJ,GROSSJET,60
2619,Ground Handling Service de Mexico,,GHV,GROUND HANDLING,144
2620,Grup Air-Med,,GPM,GRUPOMED,209
2621,Grupo De Aviacion Ejecutiva,,EJC,GRUPOEJECUTIVA,144
2622,Grupo TACA,TA,TAT,TACA-COSTARICA,54
2623,Grupo Vuelos Mediterraneo,,VMM,VUELOS MED,209
2624,Grupoaereo Monterrey,,GMT,GRUPOMONTERREY,144
2625,Guard Systems,,GSY,GUARD AIR,
2626,Guine Bissaur Airlines,G6,BSR,BISSAU AIRLINES,94
2627,Guinea Airways,,GIJ,GUINEA AIRWAYS,93
2628,Guinea Cargo,,GNC,GUINEA CARGO,68
2629,Guinee Airlines,J9,GIF,GUINEE AIRLINES,93
2630,Guinea Ecuatorial Airlines,,GEA,GEASA,68
2631,Guinee Paramount Airlines,,GIQ,GUIPAR,93
2632,Guizhou Airlines,,CGH,GUIZHOU,46
2633,Guja,,GUS,GUJA,144
2634,Gujarat Airways,G8,GUJ,GUJARATAIR,103
2635,Gulf & Caribbean Cargo / Contract Air Cargo,,TSU,TRANSAUTO,
2636,Gulf African Airlines - Gambia,,GUF,GULF AFRICA,
2637,Gulf Air,,GFA,GULF AIR,167
2638,Gulf Air Bahrain,GF,GBA,GULF BAHRAI,18
2639,Gulf Air Inc,,GAT,GULF TRANS,
2640,Gulf Central Airlines,,GC,GULF CENTRAL,
2641,Gulf Flite Center,,SFY,SKY FLITE,
2642,Gulf Pearl Air Lines,,GPC,AIR GULFPEARL,127
2643,Gulfstream Aerospace,,GLF,GULFSTREAM TEST,
2644,Gulfstream Airlines,,GFS,GULFSTAR,
2645,Gulfstream International Airlines,,GFT,GULF FLIGHT,
2646,Gull Air,,GUL,GULL-AIR,
2647,Gum Air,,GUM,GUM AIR,212
2648,Guneydogu Havacilik Isletmesi,,GDH,RISING SU,228
2649,Guyana Airways 2000,GY,,,
2650,Gwyn Aviation,,GW,GWY,
2651,HC Airlines,,HLA,HEAVYLIFT,
2652,HPM Investments,,HWD,FLITEWISE,
2653,HT Helikoptertransport,,KTR,COPTER TRANS,215
2654,HTA Helicopteros,,AHT,HELIAPRA,178
2656,Hadison Aviation,,FMS,HADI,
2657,Hageland Aviation Services,H6,HAG,HAGELAND,
2658,Hagondale Limited,,POW,AIRNET,
2659,Hahn Air,HR,HH,ROOSTER,83
2660,Hainan Airlines,HU,CHH,HAINA,46
2661,Hainan Phoenix Information Systems,1R,,,46
2662,Haiti Air Freight,,HLS,,96
2663,Haiti Ambassador Airlines,2T,HAM,,96
2664,Haiti International Air,,HTI,HAITI INTERNATIONAL,96
2665,Haiti International Airline,,HRB,HAITI AIRLINE,96
2666,Haiti National Airlines (HANA),,HNR,HANAIR,96
2667,Haiti North Airline,,HT,,96
2668,Haiti Trans Air,,HTC,HAITI TRANSAIR,96
2669,Haitian Aviation Line,,HBC,HALISA,96
2670,Hajvairy Airlines,,HAJ,HAJVAIRY,168
2671,Hak Air,,HKL,HAK AIRLINE,
2672,Hala Air,,HLH,HALA AIR,211
2673,Halcyon Air/Bissau Airways,,HC,HALCYO,94
2674,Hamburg International,4R,HHI,HAMBURG JET,83
2675,Hamlin Jet,,HJL,BIZJET,
2676,Hamra Air,,HMM,HAMRA,234
2677,Hand D Aviation,,WVA,WABASH VALLEY,
2678,Hangar 8,,HGR,HANG,
2679,Hangard Aviation,,HGD,HANGARD,148
2680,Hansung Airlines,,HA,HANSUNG AIR,
2681,TUIfly,X3,HLX,YELLOW CAB,83
2682,Hapagfly,HF,HLF,HAPAG LLOYD,83
2683,Harbor Airlines,HB,HAR,HARBOR,
2684,Harmony Airways,HQ,HMY,HARMONY,40
2685,Haughey Air,,BR,ORBROOK,
2686,Haverfordwest Air Charter Services,,PY,POYSTO,
2687,Havilah Air Services,,HAV,HAVILAH,
